Name,Address,City,State,Zip,Visit Index,geofence,the_geom
Macy's,16511 Southwest Fwy,Sugar Land,TX,77478,840,"POLYGON((29.592635508937377 -95.62517991491899,29.593811884230256 -95.62479367682084,29.59400779809792 -95.62557789857289,29.592798772423897 -95.62595340783497,29.592635508937377 -95.62517991491899))","POLYGON((-95.62517991491899 29.592635508937377,-95.62479367682084 29.593811884230256,-95.62557789857289 29.59400779809792,-95.62595340783497 29.592798772423897,-95.62517991491899 29.592635508937377))"
Macy's,Unit 300 Huntington Mall,Barboursville,WV,25504,828,"POLYGON((38.42132713605826 -82.26515841115463,38.42149268742069 -82.26510744918335,38.42171333456072 -82.26617169929614,38.42124307963496 -82.26633799625506,38.42112495868823 -82.26577220162113,38.421067777636736 -82.26574553082094,38.42103326872818 -82.26556880776934,38.42106932147607 -82.26548894674647,38.42104476119366 -82.2653560469401,38.4210796969758 -82.26528336608897,38.42130087003631 -82.26520773990529,38.42132713605826 -82.26515841115463))","POLYGON((-82.26515841115463 38.42132713605826,-82.26510744918335 38.42149268742069,-82.26617169929614 38.42171333456072,-82.26633799625506 38.42124307963496,-82.26577220162113 38.42112495868823,-82.26574553082094 38.421067777636736,-82.26556880776934 38.42103326872818,-82.26548894674647 38.42106932147607,-82.2653560469401 38.42104476119366,-82.26528336608897 38.4210796969758,-82.26520773990529 38.42130087003631,-82.26515841115463 38.42132713605826))"
Macy's,4211 Waialae Ave,Honolulu,HI,96816,819,"POLYGON((21.27652049668283 -157.78589820012735,21.277083603580355 -157.7851686392753,21.277448512622932 -157.78547252870874,21.27689040588888 -157.78620745397882,21.27652049668283 -157.78589820012735))","POLYGON((-157.78589820012735 21.27652049668283,-157.7851686392753 21.277083603580355,-157.78547252870874 21.277448512622932,-157.78620745397882 21.27689040588888,-157.78589820012735 21.27652049668283))"
Macy's,14740 E Indiana Ave ,Spokane,WA,99216,818,"POLYGON((47.67228782622722 -117.20456064084811,47.67301316025156 -117.20502198079873,47.672774755240916 -117.20597041206923,47.67201329533451 -117.20554125862685,47.67228782622722 -117.20456064084811))","POLYGON((-117.20456064084811 47.67228782622722,-117.20502198079873 47.67301316025156,-117.20597041206923 47.672774755240916,-117.20554125862685 47.67201329533451,-117.20456064084811 47.67228782622722))"
Macy's,183 Pavilion Dr ,Manchester,CT,06042,809,"POLYGON((41.805682431482616 -72.5425945825641,41.8063575959137 -72.54248729420351,41.80661350888235 -72.54391877458306,41.8059303497991 -72.54414408014031,41.805682431482616 -72.5425945825641))","POLYGON((-72.5425945825641 41.805682431482616,-72.54248729420351 41.8063575959137,-72.54391877458306 41.80661350888235,-72.54414408014031 41.8059303497991,-72.5425945825641 41.805682431482616))"
Macy's,200 E Cypress Ave ,Burbank,CA,91502,802,"POLYGON((34.18349483840209 -118.31336691523984,34.18426346423699 -118.31256225253537,34.184733852121965 -118.31322854243234,34.183960792923266 -118.31404393397287,34.18349483840209 -118.31336691523984))","POLYGON((-118.31336691523984 34.18349483840209,-118.31256225253537 34.18426346423699,-118.31322854243234 34.184733852121965,-118.31404393397287 34.183960792923266,-118.31336691523984 34.18349483840209))"
Macy's,1750 Briargate Blvd ,Colorado Springs,CO,80920,799,"POLYGON((38.94595995929865 -104.79444803063114,38.94604472400335 -104.7944513832515,38.94607525122575 -104.79441718492046,38.946708646072516 -104.79448759275044,38.94672703971407 -104.79452816137575,38.946812186501376 -104.79453654352864,38.94677046581004 -104.79532923556991,38.94587234476531 -104.79523267604537,38.94587808187255 -104.79505461973758,38.94591719589047 -104.79505358916822,38.945920846609226 -104.79500964312876,38.94589138099649 -104.79497425905186,38.945909047389705 -104.79471462658108,38.945947574188615 -104.79466957071071,38.94595995929865 -104.79444803063114))","POLYGON((-104.79444803063114 38.94595995929865,-104.7944513832515 38.94604472400335,-104.79441718492046 38.94607525122575,-104.79448759275044 38.946708646072516,-104.79452816137575 38.94672703971407,-104.79453654352864 38.946812186501376,-104.79532923556991 38.94677046581004,-104.79523267604537 38.94587234476531,-104.79505461973758 38.94587808187255,-104.79505358916822 38.94591719589047,-104.79500964312876 38.945920846609226,-104.79497425905186 38.94589138099649,-104.79471462658108 38.945909047389705,-104.79466957071071 38.945947574188615,-104.79444803063114 38.94595995929865))"
Macy's,505 Vine St ,Cincinnati,OH,45202,789,"POLYGON((39.101253992946376 -84.51309122396839,39.101862333063096 -84.51324142767322,39.101681245489985 -84.51468516498647,39.10108747421804 -84.51453496128164,39.10106457999266 -84.51442597812121,39.101253992946376 -84.51309122396839))","POLYGON((-84.51309122396839 39.101253992946376,-84.51324142767322 39.101862333063096,-84.51468516498647 39.101681245489985,-84.51453496128164 39.10108747421804,-84.51442597812121 39.10106457999266,-84.51309122396839 39.101253992946376))"
Macy's,18000 Vernier Rd ,Harper Woods,MI,48225,785,"POLYGON((42.447294186802594 -82.93411962698303,42.448105775185816 -82.93378703306519,42.44850160840496 -82.93543407536379,42.4476346079321 -82.93587395764223,42.447294186802594 -82.93411962698303))","POLYGON((-82.93411962698303 42.447294186802594,-82.93378703306519 42.448105775185816,-82.93543407536379 42.44850160840496,-82.93587395764223 42.4476346079321,-82.93411962698303 42.447294186802594))"
Macy's,6000 Sunrise Mall ,Citrus Heights,CA,95610,782,"POLYGON((38.67377723653631 -121.26766814966447,38.67439190402356 -121.26766546745546,38.67438667014651 -121.26838233146827,38.67435892381167 -121.2683893940088,38.67436049361458 -121.26872368598686,38.6737751424915 -121.26872368598686,38.67377723653631 -121.26766814966447))","POLYGON((-121.26766814966447 38.67377723653631,-121.26766546745546 38.67439190402356,-121.26838233146827 38.67438667014651,-121.2683893940088 38.67435892381167,-121.26872368598686 38.67436049361458,-121.26872368598686 38.6737751424915,-121.26766814966447 38.67377723653631))"
Macy's,10300 Little Patuxent Pkwy.,Columbia,MD,21044,781,"POLYGON((39.216541977310655 -76.85942848541379,39.21731203018818 -76.85941775657773,39.217326578037735 -76.8604002011387,39.217169684291356 -76.86039789598266,39.21716241037257 -76.86055652318458,39.21654613345769 -76.86057261643867,39.216541977310655 -76.85942848541379))","POLYGON((-76.85942848541379 39.216541977310655,-76.85941775657773 39.21731203018818,-76.8604002011387 39.217326578037735,-76.86039789598266 39.217169684291356,-76.86055652318458 39.21716241037257,-76.86057261643867 39.21654613345769,-76.85942848541379 39.216541977310655))"
Macy's,100 Valley River Ctr ,Eugene,OR,97401,781,"POLYGON((44.066543496754015 -123.10446795778984,44.06660047628623 -123.10438656643157,44.06666130983069 -123.10433736462306,44.06691403181521 -123.10379907715117,44.06725758748438 -123.10406360978237,44.06728943858556 -123.1040240465062,44.067422521971885 -123.1041273117591,44.067395749663184 -123.10419436794388,44.06755034649135 -123.10432848292106,44.06713984789452 -123.10535366681074,44.067230426830186 -123.10540252371658,44.067025308405206 -123.10585313483108,44.066394015308056 -123.10531297077415,44.066479658322685 -123.10508394117403,44.0663965458138 -123.104990662778,44.06650784496737 -123.10471827378933,44.06651458974134 -123.10458119115458,44.066543496754015 -123.10446795778984))","POLYGON((-123.10446795778984 44.066543496754015,-123.10438656643157 44.06660047628623,-123.10433736462306 44.06666130983069,-123.10379907715117 44.06691403181521,-123.10406360978237 44.06725758748438,-123.1040240465062 44.06728943858556,-123.1041273117591 44.067422521971885,-123.10419436794388 44.067395749663184,-123.10432848292106 44.06755034649135,-123.10535366681074 44.06713984789452,-123.10540252371658 44.067230426830186,-123.10585313483108 44.067025308405206,-123.10531297077415 44.066394015308056,-123.10508394117403 44.066479658322685,-123.104990662778 44.0663965458138,-123.10471827378933 44.06650784496737,-123.10458119115458 44.06651458974134,-123.10446795778984 44.066543496754015))"
Macy's,1450 Ala Moana Blvd,Honolulu,HI,96814,767,"POLYGON((21.289728469027384 -157.84136915396937,21.290521595135413 -157.84095072936304,21.29081024736312 -157.84159134592335,21.290739021540812 -157.84163114816738,21.290766511803497 -157.84170002394046,21.290042157832534 -157.8420849216086,21.290002573036283 -157.84199774971455,21.28986342388824 -157.84207016878452,21.289617256901973 -157.84151404249315,21.289770955449015 -157.84144607679644,21.289728469027384 -157.84136915396937))","POLYGON((-157.84136915396937 21.289728469027384,-157.84095072936304 21.290521595135413,-157.84159134592335 21.29081024736312,-157.84163114816738 21.290739021540812,-157.84170002394046 21.290766511803497,-157.8420849216086 21.290042157832534,-157.84199774971455 21.290002573036283,-157.84207016878452 21.28986342388824,-157.84151404249315 21.289617256901973,-157.84144607679644 21.289770955449015,-157.84136915396937 21.289728469027384))"
Macy's,100 Cambridgeside Pl ,Cambridge,MA,02141,758,"POLYGON((42.367064257682436 -71.07566087984503,42.36759733362998 -71.07514053129614,42.367835139256165 -71.07555224421174,42.3678727912845 -71.07585130666314,42.36710983747675 -71.0760417435032,42.367064257682436 -71.07566087984503))","POLYGON((-71.07566087984503 42.367064257682436,-71.07514053129614 42.36759733362998,-71.07555224421174 42.367835139256165,-71.07585130666314 42.3678727912845,-71.0760417435032 42.36710983747675,-71.07566087984503 42.367064257682436))"
Macy's,1508 Harvey Rd ,College Station,TX,77840,750,"POLYGON((30.623639550974936 -96.30134139604763,30.62450224649092 -96.30134676046566,30.62450340089001 -96.30182522120913,30.624398381668534 -96.30196035886945,30.6237480328596 -96.30195499445142,30.623640705540122 -96.30181851512714,30.623639550974936 -96.30134139604763))","POLYGON((-96.30134139604763 30.623639550974936,-96.30134676046566 30.62450224649092,-96.30182522120913 30.62450340089001,-96.30196035886945 30.624398381668534,-96.30195499445142 30.6237480328596,-96.30181851512714 30.623640705540122,-96.30134139604763 30.623639550974936))"
Macy's,3841 S Cooper St ,Arlington,TX,76015,743,"POLYGON((32.68159873193724 -97.129097674648,32.68255334631136 -97.12890589702988,32.6826004240229 -97.12892869548006,32.682722331517915 -97.1298425389827,32.681721435712745 -97.13004370511374,32.68167774695959 -97.12999810710556,32.68156486945829 -97.1291562881853,32.68159873193724 -97.129097674648))","POLYGON((-97.129097674648 32.68159873193724,-97.12890589702988 32.68255334631136,-97.12892869548006 32.6826004240229,-97.1298425389827 32.682722331517915,-97.13004370511374 32.681721435712745,-97.12999810710556 32.68167774695959,-97.1291562881853 32.68156486945829,-97.129097674648 32.68159873193724))"
Macy's,1401 Greenbrier Pkwy,Chesapeake,VA,23320,735,"POLYGON((36.778356557509476 -76.22827089606818,36.77910999602476 -76.22729993640479,36.77960840338291 -76.2279133836941,36.77885926641017 -76.22889507219355,36.778356557509476 -76.22827089606818))","POLYGON((-76.22827089606818 36.778356557509476,-76.22729993640479 36.77910999602476,-76.2279133836941 36.77960840338291,-76.22889507219355 36.77885926641017,-76.22827089606818 36.778356557509476))"
Macy's,1100 Lloyd Ctr ,Portland,OR,97232,723,"POLYGON((45.53170746324156 -122.65309214623113,45.5323920547916 -122.65309214623113,45.53239957040427 -122.65401577771138,45.53170746324156 -122.65402114212941,45.53170746324156 -122.65309214623113))","POLYGON((-122.65309214623113 45.53170746324156,-122.65309214623113 45.5323920547916,-122.65401577771138 45.53239957040427,-122.65402114212941 45.53170746324156,-122.65309214623113 45.53170746324156))"
Macy's,11700 Princeton Pike ,Cincinnati,OH,45246,710,"POLYGON((39.29163658560541 -84.46375010523093,39.29188953160322 -84.46373535303309,39.29189337637738 -84.46379570277145,39.2922996276599 -84.46375546964896,39.29233491858965 -84.46465858193716,39.29221140593487 -84.46469707777044,39.2922456560724 -84.4650681672606,39.29171546782851 -84.46511108260484,39.29163658560541 -84.46375010523093))","POLYGON((-84.46375010523093 39.29163658560541,-84.46373535303309 39.29188953160322,-84.46379570277145 39.29189337637738,-84.46375546964896 39.2922996276599,-84.46465858193716 39.29233491858965,-84.46469707777044 39.29221140593487,-84.4650681672606 39.2922456560724,-84.46511108260484 39.29171546782851,-84.46375010523093 39.29163658560541))"
Macy's,231 Citi Ctr St ,Winter Haven,FL,33880,706,"POLYGON((28.013777680295213 -81.72788647132626,28.01428864400471 -81.72789183574429,28.01428391008127 -81.72820536209582,28.01437625968009 -81.72820655758238,28.01437388966303 -81.72918408092755,28.0137634726115 -81.72916798767346,28.013777680295213 -81.72788647132626))","POLYGON((-81.72788647132626 28.013777680295213,-81.72789183574429 28.01428864400471,-81.72820536209582 28.01428391008127,-81.72820655758238 28.01437625968009,-81.72918408092755 28.01437388966303,-81.72916798767346 28.0137634726115,-81.72788647132626 28.013777680295213))"
Macy's,3100 SW College Rd ,Ocala,FL,34474,679,"POLYGON((29.159395933128888 -82.17326985464018,29.159587276724785 -82.17303649991732,29.16008311939791 -82.17353271112364,29.159512774908354 -82.17429497415498,29.159471784969128 -82.17425257227393,29.159370769156357 -82.17438443279707,29.159243988104983 -82.17424002598409,29.159285554235815 -82.1741657891028,29.158969052408455 -82.1738402883891,29.15917927356732 -82.17357552367116,29.159089095360233 -82.17345369043312,29.159297558199366 -82.17314564870554,29.159395933128888 -82.17326985464018))","POLYGON((-82.17326985464018 29.159395933128888,-82.17303649991732 29.159587276724785,-82.17353271112364 29.16008311939791,-82.17429497415498 29.159512774908354,-82.17425257227393 29.159471784969128,-82.17438443279707 29.159370769156357,-82.17424002598409 29.159243988104983,-82.1741657891028 29.159285554235815,-82.1738402883891 29.158969052408455,-82.17357552367116 29.15917927356732,-82.17345369043312 29.159089095360233,-82.17314564870554 29.159297558199366,-82.17326985464018 29.159395933128888))"
Macy's,5700 Glades Rd ,Boca Raton,FL,33431,676,"POLYGON((26.365567719705677 -80.13109829260009,26.365671785941316 -80.13099100441843,26.36642471532158 -80.13100173307555,26.36641510258272 -80.13227741044102,26.365639815756015 -80.13226668160496,26.365549697178984 -80.1321317565102,26.365567719705677 -80.13109829260009))","POLYGON((-80.13109829260009 26.365567719705677,-80.13099100441843 26.365671785941316,-80.13100173307555 26.36642471532158,-80.13227741044102 26.36641510258272,-80.13226668160496 26.365639815756015,-80.1321317565102 26.365549697178984,-80.13109829260009 26.365567719705677))"
Macy's,801 N. Congress Avenue,Boynton Beach,FL,33426,659,"POLYGON((26.53267834234606 -80.09527343625894,26.53294422931511 -80.09527209525066,26.532945188943362 -80.09524460262787,26.53334162067879 -80.09524292613952,26.53334786027664 -80.09527963885012,26.533613267761652 -80.09527880067697,26.533613267761652 -80.09634524595003,26.532947110451357 -80.09634524595003,26.5329411122414 -80.0963176189822,26.532674144395063 -80.0963198987846,26.53267264490566 -80.09602599634974,26.532647897473158 -80.09602656664197,26.532651309667433 -80.09557207483999,26.532678718688572 -80.09557355850967,26.53267834234606 -80.09527343625894))","POLYGON((-80.09527343625894 26.53267834234606,-80.09527209525066 26.53294422931511,-80.09524460262787 26.532945188943362,-80.09524292613952 26.53334162067879,-80.09527963885012 26.53334786027664,-80.09527880067697 26.533613267761652,-80.09634524595003 26.533613267761652,-80.09634524595003 26.532947110451357,-80.0963176189822 26.5329411122414,-80.0963198987846 26.532674144395063,-80.09602599634974 26.53267264490566,-80.09602656664197 26.532647897473158,-80.09557207483999 26.532651309667433,-80.09557355850967 26.532678718688572,-80.09527343625894 26.53267834234606))"
